지번 주소,토지면적(㎡),연면적(㎡),용도지역,주구조,주용도,층수,세대/가구/호,주차대수,사용승인일,인접역,거리(m),매가(만원),보증금(만원),월세(만원),실투자금,융자제외수익률(%),광고(자동완성),사진링크,지도,대표사진,대표
관악구 봉천동 1690-83,159.80,360.09,제2종일반주거지역,철근콘크리트구조,단독주택,-1/3,0/7/0,3,1996-11-07,낙성대역,261,140000,40000,235,100000,2.8,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 낙성대역 도보 6분 감정가 이하 건물 매매
- 2호선 낙성대역 역세권으로 공기좋고, 지하 노출되어 거주환경 우수한 매물
- 매매금액 : 14억 
- 임대내역 : 보증금 4억원/월세 235만원 (관리비포함)
- 건물현황 : 지층 1.5룸 1, 투룸 1, 1층 투룸 2, 2층 투룸 2, 3층 3룸
- 대지면적 : 159.8㎡(약48.4평) / 연면적 : 360.09㎡(약109.1평)
- 층수 : 지하1층/지상3층
- 주차 : 3대
- 승강기 : 없음
- 방향 : 남서향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1996-11-07
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1oMEsqqdlm50rkD2fVe_rMniWj7xy4T5w&usp=drive_fs,https://map.kakao.com/link/search/관악구봉천동1690-83,20240826_140104.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/qDC3tWiV1c29fzyK9xkyMA/72gXsxYIsfHed_j6XXk9hqQChoIJSgSe4U8bMBM4f25SIzRA3-NWg5ATBtIQtQtq6QnmdY9zdsFVUbAM0LE01-sdthD6BpBPZJN1d7bLmQ85Mcfi12fEoHu5fGTZZhVXHqEyWoetgpfBlWcOHH0dRJW2o-aTvP2wnPSbsF02d8k/0rTiOg2-sgPzTfVRT88j2Yoei5TIQylg5O-vCK7jntw),
관악구 봉천동 660-28,155.00,245.35,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/7/0,2,1993-12-08,신림역,774,141000,5000,200,136000,1.8,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 봉천로 도보 2분 평단가 저렴한 단독주택 매매
- 대지 47평, 평단가 3천만원
- 인근 모아타운 등 개발압력 높은 지역
- 매매금액 : 14억 1000만원
- 임대내역 : 보증금 5000만원/월세 200만원 (관리비포함)
- 건물현황 : 원룸 4호, 투룸 2호, 주인세대 방3/화1
- 대지면적 : 155㎡(약47평) / 연면적 : 245.35㎡(약74.3평)
- 층수 : 지하1층/지상2층
- 주차 : 2대
- 승강기 : 없음
- 방향 : 북동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1993-12-08
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1hGgjWI40ppYHrOBmX8aTrtY55q_WDN2K&usp=drive_fs,https://map.kakao.com/link/search/관악구봉천동660-28,KakaoTalk_20250908_153449011_02.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/5STeYPl4JFt0iJ0Yc-ppjA/D-SdkZMCMz-XGlwVkPc-oHj767nzgKEh-rLXso5iIPrkZjphuJBg2sKp_5rDwrcbzJi6KEHMKZUkL2ubgx9f_cwHYDm6nFnRFjQdN0w_B5jtW3QsI-maUESsNysQAX0M9OkoGG4qZQqVMskFzzFhqRDMRR_BphrdeaaNUpIBaQD23YdSsnVqJqtfEnF8vx_2/86K_Ghd-YVXOrKYiptCNGFcJk3V50utRsiFpFXZtKWw),
금천구 시흥동 881-55,251.40,326.64,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/2/0,0,1988-01-04,시흥사거리역(예정),260,150000,11600,210,138400,1.8,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 신안산선 개통예정 시흥사거리역 도보 4분 대지 넓은 다가구주택 매매
- 넓은 대지와 낮은 평단가로 재건축, 리모델링 추천 매물
- 매매금액 : 15억 
- 임대내역 : 보증금 1억 1600만원/월세 210만원 (관리비포함)
- 건물현황 : 원룸 6, 투룸 3, 주인세대 방3/화2
- 대지면적 : 251.4㎡(약76.2평) / 연면적 : 326.64㎡(약99평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남서향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1988-01-04
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1pSiFarq05eZTyruevT9_Ah1lNrVGCqIL&usp=drive_fs,https://map.kakao.com/link/search/금천구시흥동881-55,KakaoTalk_20250602_104419045_01.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/KD1e0OK94TxXMNwOZCy6RQ/nQFwwBnL9dv4h17atDEOAYmG2TRtiAbcvU2TzVKTlVnBytXt-lgOvlMDLuyMoNamDLgtZ-SPGCkP9xVbwhPPTcNDvn8Rf-vIo8tG2ow208RUuYR4ZcjOgbPH_Ucc-mlE0Z0V4izvnsjlg4RKEjtKyySSOibWt97DZ4zHhKbbu4zHt1aUZ3f9xA8ibRbB2tkM/uWL29Xct6RLAJLQ9wU-cesvub6s1J_V6qVPwr7qbahY),
관악구 봉천동 953-14,174.20,290.97,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/8/0,2,1992-11-05,봉천역,739,150000,18000,180,132000,1.6,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 봉천역 도보 가능 위치 좋아 지가상승 기대 높은 주인세대 있는 건물 매매
- 봉천역, 신림역 각 12분, 15분으로 도보 가능하며, 버스로 이동시 8-9분
- 강남, 여의도로 출퇴근 용이해 임대하기 좋은 지역
- 매매금액 : 15억 
- 임대내역 : 보증금 1억 8000만원/월세 180만원 (관리비포함)
- 건물현황 : 지층 투룸2, 원룸1, 1층 투룸2, 원룸1, 2층 주인세대 방3/화2
- 대지면적 : 174.2㎡(약52.8평) / 연면적 : 290.97㎡(약88.2평)
- 층수 : 지하1층/지상2층
- 주차 : 2대
- 승강기 : 없음
- 방향 : 남서향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1992-11-05
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1BfoLKLDmvDtxTY6k-KdYe9LVoUYRNtW6&usp=drive_fs,https://map.kakao.com/link/search/관악구봉천동953-14,KakaoTalk_20241111_154654911.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/DwyN81drAHrowOVc0kx06g/2uf6xHC_4EGWWPivYP_mFjrIFSWgeiBHZqphuW0n-aM_nHpZaD-xcPS-6lTlJojSa7fdydwMLxgXcc2VAvgtcP-eiHhwncUtGqJtA_K6gbKLr7Cqa9-Ek53K8ms47Lw8TUy-lmeGTTtqPZY9nRNu0ylDtqBpq9rr7ZGTVC25PDHSwQGWjU5Lx_5HQ14Gfr7Q/XlxakRToIkeDO3zLS6sJm1GBTQouFi8P5DeBalGBowo),
동작구 사당동 249-26,99.00,189.60,제2종일반주거지역,철근콘크리트구조,단독주택,-1/3,0/1/0,0,1988-06-23,남성역,215,150000,,,150000,0.0,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 남성역 초역세권 투자가치 높은 상가주택 매매
- 7호선 남성역 도보 2분 강남/도심 이용 편리
- 남성역세권 재개발 추진 구역
- 매매금액 : 15억 
- 건물현황 : 지층 주택, 1층 상가 2호, 2층 주택, 3층 주택
- 대지면적 : 99㎡(약30평) / 연면적 : 189.6㎡(약57.5평)
- 층수 : 지하1층/지상3층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 북동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1988-06-23
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1SyGLCexlwhicdWWai7d9NQuvXJvqTpeZ&usp=drive_fs,https://map.kakao.com/link/search/동작구사당동249-26,KakaoTalk_20250228_143347366_02.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/UmPxNXvOt8Rhq5VGIzxftQ/6JmhyFBcp9o65t5WQ3QihLDTxnTH_7v_tlBkThNnCWxudvcc8WqvtR32i_dlj_OWsn30BrZTeVGkmrZjv-r1xT3ybFuDsJS1px2pQ2SGVNVjGcJs_3r5hFh14M1Cqc8GnnxvGpDxjcKXA-24zYaK5esjpfXEsU9ECt-DG24GkgxHcfbhZyLG-lNcPQkErc1z/goVym7DpLhrq46tt7TFGU_e2m1g-7me-XHaXq0n1Zbk),
양천구 신정동 931-5,167.60,247.80,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1989-10-24,신정역,369,150000,22000,110,128000,1.0,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 신정동 신속통합개발 선정구역내 역세권 단독 급매매
- 5호선 신정역 도보 6분 위치 좋고 주인세대 있는 다가구 주택 매매
- 주인세대 거주하며 내부 수리 돼 임대차 하기에 좋음
- 매매금액 : 15억 
- 임대내역 : 보증금 2억 2000만원/월세 110만원 (관리비포함)
- 건물현황 : 지층 투룸 2, 원룸 1, 1층 투룸2, 2층 방4/화2
- 대지면적 : 167.6㎡(약50.8평) / 연면적 : 247.8㎡(약75.1평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남서향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1989-10-24
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1EKMXfyL8TySEiwtec-XjwCxySbzynePK&usp=drive_fs,https://map.kakao.com/link/search/양천구신정동931-5,KakaoTalk_20250823_185806039_02.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/9uOyHPQWWR4k5kwc8mLtdw/1eRUg3Fy3aEY-vmmc8zz5S8mzLKEfu7p2v7uXtbwR4tQwCy82AlPTOTNkL3U3tQz1vlf2vLXJFsU1GnIo7Flh0Y9mISJa93TIPKetih6gqjVGdZ5wsD4LtjB2QX6ehWsKBEVZzAOXEtCC-u_HN1PruHT4BLv4twjt8a1IOThYFsXj-Rt04ikoIWEdM4fo2NO/G9QV0UxZzQs42I3nH2orQ1hxctcruz1EdCYWtWqbMRE),
강서구 염창동 276-16,125.90,292.71,제2종일반주거지역,벽돌구조,단독주택,-1/3,0/8/0,2,1991-12-10,등촌역,178,150000,5500,250,144500,2.1,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 등촌역 도보 2분 초역세권 수익형 다가구 매매
- 9호선 초역세권, 강북횡단선 환승역 예정
- 매매금액 : 15억 
- 임대내역 : 보증금 5500만원/월세 250만원 (관리비포함)
- 건물현황 : 지층 2룸 2가구, 1층 2룸 2가구, 2층 원룸 3호, 3층 3룸
- 대지면적 : 125.9㎡(약38.2평) / 연면적 : 292.71㎡(약88.7평)
- 층수 : 지하1층/지상3층
- 주차 : 2대
- 승강기 : 없음
- 방향 : 남서향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1991-12-10
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=12U-IwuSeiHmjSmA3LxaTNNvPfLO_TUEk&usp=drive_fs,https://map.kakao.com/link/search/강서구염창동276-16,KakaoTalk_20250823_190652042_02.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/3RbMSW56KVPUdn6sCx0E_g/w7G9MQKAiwPKkfj31MTIapDLdsAXIEHcqiTWXC4DNpHk6bvRFV5pv8ZkERVvZ8tEExhVuahh5ne4vHISxuSIM2KxxxJ0xJGBW6THhVMn9JYOz6jcG5b_t4pFiD6BAszv55hahdTkKPFz-sKNklWaNxCW0BAzJpyHpFGfbcnjhR4NhXLKGaY5anZ891ZrmFJg/DdyR__adPH92NaXuXiM2FV1rqXCzYZ1Vu98pHQOzoW4),
동작구 신대방동 686-35,149.20,234.37,제3종일반주거지역,벽돌구조,단독주택,-1/2,0/6/0,2,1994-02-21,구로디지털단지역,480,150000,3800,211,146200,1.7,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 2호선 구디역 도보 8분 신안산선 예정 수혜지역 다가구주택
- 신안산선 예정 수혜 지역
   → 여의도 · 광명 · 시흥까지 빠르게 연결
- 주인세대 거주하면서 임대관리하기 좋은 주택
- 소규모 상가·원룸텔 등 용도변경 유리한 위치
   → 골목상권 및 근린생활시설 수요 확보
- 리모델링 or 재건축 가능성
   → 노후주택 재정비 대상지로 향후 개발 가치
✅ 주인세대 거주 가능 → 실거주 + 임대관리 적합
✅ 소형가구 구성 다양 → 임대수요 안정
✅ 전세/월세 혼합 가능 구조 → 유연한 임대 전략
✅ 주변 상권 발달 + 접근성 우수
- 매매금액 : 15억 
- 임대내역 : 보증금 3800만원/월세 211만원 (관리비포함)
- 건물현황 : 지층 1.5룸 3실,1층 투룸 2실, 주인세대 방3/화1
- 대지면적 : 149.2㎡(약45.2평) / 연면적 : 234.37㎡(약71평)
- 층수 : 지하1층/지상2층
- 주차 : 2대
- 승강기 : 없음
- 방향 : 남향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제3종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1994-02-21
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1JH9GKLTKHW1RXddZtQBZAtWDnlDI-qn2&usp=drive_fs,https://map.kakao.com/link/search/동작구신대방동686-35,KakaoTalk_20241126_121228314_02.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/GWUrRkzhIcqW9WZLvEIXyw/fSjtLQ4qHdokOuorMnYhTxa7aA9FNfNuFSVFC7AnYUgtOhrhCS4hebdNBVK2w8YTx52jAlCQVS-kWJJ0FLgenuZ3taWmn1xWdcHHvAP4vaoKF2Pc6VCpI6ebVpFtwNI4xWWWAnzMigGmNYkHNB7y-fEGxqiNtG3R9KyxCp2YuIt1noqHdbf39jCPlZZtPDer/8He5VaA4IzjR1WTm1e3aRKG8OcvauukNUw46mRfBIOA),
관악구 봉천동 1531-26,130.40,218.04,제2종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1988-09-21,봉천역,273,150000,6000,200,144000,1.7,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 봉천역 도보 4분 사거리 코너자리 상가주택 매매
- 초중학교 가깝고, 장군봉공원 산책하기 좋은 거주환경
- 리모델링 또는 재건축을 통해 수익성 개선 가능
- 매매금액 : 15억 
- 임대내역 : 보증금 6000만원/월세 200만원 (관리비포함)
- 건물현황 : 상가 1호, 투룸 3가구, 주인세대 방3/화1
- 대지면적 : 130.4㎡(약39.5평) / 연면적 : 218.04㎡(약66.1평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1988-09-21
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=10uH-tCG-goUJZX3xnHG7JantJGpusWnZ&usp=drive_fs,https://map.kakao.com/link/search/관악구봉천동1531-26,KakaoTalk_20250908_161328586.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/rYE8vecXE621TTteKKMq_g/u4uh-m93SHdbTic-YpLGb1IiIxNgr4XmP9PTCBT-qtEwoPaqnFwFObXj--TQXGHdrtlIdihA_Ns55beSNxo7T_U-4-qU9V4qZVwNNQIyNIdlXKPR278iFMGaUZinj0YkNSx4xWlah5M_BxTvJqNcIBUdldmXcvl8zFKhFE99T9etwStBuFLSifYlGxsUc_IG/rWtULgMrZx6jbxvUW4zCaiUNzIVAToHrmD9lQ2egWNc),
관악구 신림동 461-9,152.40,316.17,제2종일반주거지역,철근콘크리트구조,단독주택,-1/3,0/4/0,3,2001-12-06,신림역,796,157000,27000,160,130000,1.5,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
- 신림역 도보 10분 넓은 대지 다가구주택 매매
- 도림천 산책로 인근, 2호선 라인 이용하기 좋은 입지
- 가구수 적어 관리에 용이, 거주하면서 관리하기에 좋은 주택
- 매매금액 : 15억 7000만원
- 임대내역 : 보증금 2억 7000만원/월세 160만원 (관리비포함)
- 건물현황 : 층별 1가구씩 4가구
- 대지면적 : 152.4㎡(약46.2평) / 연면적 : 316.17㎡(약95.8평)
- 층수 : 지하1층/지상3층
- 주차 : 3대
- 승강기 : 없음
- 방향 : 동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제2종일반주거지역
- 위반건축물 : X
- 사용승인일 : 2001-12-06
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/open?id=1xsPq9Vpkdjc6CyWEgNHJi-EiNLQlfV5j&usp=drive_fs,https://map.kakao.com/link/search/관악구신림동461-9,20250401_145452.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/v7uQwTOPEFeTWfj7RKncTg/F6_OO6htImwzA8_kiBUv_Zz2TUB_ZdHF5YIjHWtBaJHkEm-dkVNYXvuo0ZyFAcYTeS_aldUQc6V-iM5IKkBzGEVVRl_xTtuKBADIFSUfnukmgOHxI3spa0rkkZ9J3XrL65HQkct-MHG9gLs13dNeNtr368ALwbmH5z4AD4IqI2Q/fqUat967r0o2oAuAOZAxZdbSGo5Ela5wq_Y3TA7N74A),
동작구 사당동 206-106,169.00,243.00,제3종일반주거지역,벽돌구조,단독주택,-1/2,0/1/0,0,1990-12-20,남성역,646,158000,16000,127,142000,1.1,"↑ 위 매물번호를 알려주시면 빠른 상담가능합니다 ↑
-----------------------------------------------------------
♣ 금토끼공인중개사사무소 TEL. 02.3471.7377
금토끼부동산과 함께 안전하고 행복한 부자되세요.
-----------------------------------------------------------
* 상세정보 *
▶7호선 남성역 도보 약 10분 평지 조용한 주택가 재개발 호재지역 매물
▶초역세권 모아타운 추진지역으로 투자가치 급상승
▶넓은 대지면적으로 재개발 추진 시 유리
- 매매금액 : 15억 8000만원
- 임대내역 : 보증금 1억 6000만원/월세 127만원 (관리비포함)
- 건물현황 : 지층 투룸2, 1층 3룸 1, 2층 투룸2
- 대지면적 : 169㎡(약51.2평) / 연면적 : 243㎡(약73.6평)
- 층수 : 지하1층/지상2층
- 주차 : 0대
- 승강기 : 없음
- 방향 : 남동향 (주출입구 기준, 호실별 상이함)
- 주용도 : 단독주택
- 용도지역 : 제3종일반주거지역
- 위반건축물 : X
- 사용승인일 : 1990-12-20
-------------------------------------------------------------
♣ 금토끼부동산은
- 고객 니즈에 맞는 친절하고 자세한 상담드립니다.
- 실제매물, 현장사진으로 확인매물로만 알려드립니다.
- 정확한 권리분석과 고객님의 자산안전에 중점을 두고 중개합니다.
♣ 금토끼부동산 위치 : 7호선 남성역 2번출구에서 직진 도보2분
♣ 매물 보기, 상담 신청 : https://goldenrabbit.biz
-------------------------------------------------------------
본 매물은 공인중개사법 제18조 제2·3항에 따라
최초 게시 시 실매물임을 확인하였으나,
현재 시점에서는 거래 완료 등 정보가 변경되었을 수 있습니다.",https://drive.google.com/drive/folders/1DNfDThuyvpCSp0_tm-VS6qM2gQQHGjY5?usp=drive_link,https://map.kakao.com/link/search/동작구사당동206-106,KakaoTalk_20240723_140351532_01.jpg (https://v5.airtableusercontent.com/v3/u/45/45/1758024000000/5DQbZy1Dz7YsMrofnyRuHQ/4QPdBhGRxiJAqEk8juKBqv8Ar5s_nCGTC0yTxFpRR71hhU6SxiJD465TbUXMF_p0izacx1tIGDg-q1Y8JF2yRjfrNw3rDmnb08NTM3aFmLSUzlZfdS42GNenNkr7ZILbMWT4toVoXU7098qDWkQiKVkoeledp6pNnnHaiKY8f3d7Y6lhmIi3PwtRs0zsDg19/t46KoUaatQSerGnlTXp29sdq4KSXYm_r9UaRdBOp2wo),
